1,3,4,5,7,8,6,2
"V","ZFA25000001813490","FIAT","DUCATO","0%","","","ED572KD"
"V","W0L0AHM75B2008547","OPEL","ZAFIRA","0%","","30/11/2010","ED572SZ"
"V","WF0EXXGCDEAU26947","FORD","C-MAX","0%","","","ED574EZ"
"C","ZFA26300009048604","FIAT","DOBLO'","100%","","","ED574ZA"
"V","VNKKG98370A258671","TOYOTA","YARIS","0%","","","ED575CM"
"V","WF0JXXGAJJAR04585","FORD","FIESTA","0%","","","ED579ZE"
"V","ZFA31200000522412","FIAT","500","0%","","05/07/2010","ED582EX"
"V","WAUZZZ8X6BB013052","AUDI","A1","0%","","","ED585YZ"
"V","","ALFA ROMEO","GIULIETTA","0%","","","ED587ZC"
"V","","FIAT","PUNTO","0%","","18/03/2013","ED592SC"
"V","WVGZZZ1TZAW116773","VOLKSWAGEN","TOURAN","0%","","","ED602AG"
"V","","FORD","C-MAX","0%","","","ED603CW"
"V","ZFA31200000003232","FIAT","500","0%","","26/10/2007","ED604TB"
"V","ZFA19800004289181","FIAT","BRAVO","0%","","","ED610EK"
"V","ZAR95500001114662","ALFA ROMEO","MITO","0%","","","ED612EJ"
"V","ZFA16900001985039","FIAT","PANDA","0%","","","ED618PL"
"V","DRNMJN46B54L879V","FIAT","SEDICI","0%","","27/05/2011","ED620TB"
"V","ZFA19900000552427","FIAT","GRANDE PUNTO","0%","","","ED621BJ"
"V","JDAJ211G001011353","DAIHATSU","TERIOS","0%","","","ED622YY"
"V","ZFA35000000205111","FIAT","IDEA","0%","","","ED624RX"
"V","ZFA19900000747572","FIAT","GRANDE PUNTO","0%","","","ED626ZF"
"V","","FIAT","PANDA","0%","","","ED628CN"
"V","WBAPD11070WF87611","BMW","X3","0%","","","ED629YZ"
"V","YV1BW5250B1179171","VOLVO","V70","0%","","25/10/2010","ED635YY"
"V","ZAR95500001120658","ALFA ROMEO","MITO","0%","","","ED636CN"
"V","U5YZT81UABL061907","HYUNDAI","IX35","0%","","","ED644SZ"
"V","ZFA26300008002810","FIAT","DOBLO'","0%","","","ED647AP"
"V","VF37B9HSCAJ783519","PEUGEOT","PARTNER","0%","","","ED647JM"
"V","","AIXAM","GT","0%","","","ED648BJ"
"V","W0L0SDL6894217222","OPEL","CORSA","0%","","","ED649TA"
"V","","VOLKSWAGEN","BORA","0%","","","ED653AP"
"V","JF1SHHLZ3AG178026","SUBARU","FORESTER","0%","","","ED655YY"
"V","ZCFC5980102191882","IVECO","DAILY","100%","","","ED659HH"
"V","W0L0XCF25A4313195","OPEL","COMBO","0%","","23/08/2010","ED668BJ"
"V","ZFA19900001637641","FIAT","PUNTO","0%","","","ED670AH"
"V","WVGZZZ1TZAW086523","VOLKSWAGEN","TOURAN","0%","","","ED670CM"
"C","","PEUGEOT","BOXER","100%","","","ED672ZK"
"V","","FIAT","FIORINO","0%","","","ED674BJ"
"V","ZFA35000000204710","FIAT","IDEA","0%","","","ED674XX"
"C","ZCFC3571205845123","IVECO","DAILY","100%","","","ED677ZK"
"V","VF37N9HVCAJ676488","PEUGEOT","PARTNER","0%","","","ED683CL"
"V","WV2ZZZ7HZBH005457","VOLKSWAGEN","TRANSPORTER","0%","","","ED683CW"
"V","ZFA16900001657770","FIAT","PANDA","0%","","","ED684AP"
"V","WVWZZZ1KZBW163418","VOLKSWAGEN","GOLF","0%","","","ED684SZ"
"V","WAUZZZ8X0BB014259","AUDI","A1","0%","","","ED687JN"
"C","VF1FW0BB543130472","RENAULT","KANGOO","100%","","","ED692CW"
"V","","FIAT","PUNTO","0%","","","ED696AH"
"V","W0L0SDL08A6103728","OPEL","CORSA","0%","","","ED696XZ"
"V","","AIXAM","GT","0%","","","ED705RZ"
"V","ZLA84300003318501","LANCIA","YPSILON","0%","","","ED709BJ"
"V","ZFA26300009027111","FIAT","DOBLO'","0%","","","ED710AE"
"V","ZFA16900001879053","FIAT","PANDA","0%","","","ED710SZ"
"V","WVWZZZ1KZBP034130","VOLKSWAGEN","GOLF","0%","","","ED712YY"
"V","","MITSUBISHI","L200","0%","","","ED713HJ"
"V","ZFA25000001803989","FIAT","DUCATO","0%","","","ED715ES"
"V","","AIXAM","GT","0%","","","ED722ZT"
"V","VF3YCBMFB11857262","PEUGEOT","BOXER","0%","","","ED724ZK"
"V","TMBHT61Z6B8014953","SKODA","OCTAVIA","0%","","","ED735ZK"
"V","TSMFYB91S00555543","FIAT","SEDICI","0%","","22/02/2011","ED736SZ"
"V","ZFA22500000166383","FIAT","QUBO","0%","","","ED742CT"
"V","","FIAT","PUNTO","0%","","","ED743CM"
"V","VF32MHFXAAY095476","PEUGEOT","206","0%","","","ED744BK"
"V","WF0RXXGCDRBK60904","FORD","KUGA","0%","","01/03/2011","ED749SZ"
"V","W0LPF6EN9BG009986","OPEL","ASTRA","0%","","","ED751XZ"
"V","WVWZZZ6RZBY064648","VOLKSWAGEN","POLO","0%","","","ED751YY"
"V","WF0SXXGCDSAA62420","FORD","FOCUS","0%","","","ED751ZJ"
"V","ZFA18800001189226","FIAT","PUNTO","0%","","29/10/2010","ED753ZG"
"V","ZFA16900001712125","FIAT","PANDA","0%","","28/07/2010","ED754XV"
"V","","AIXAM","GT","0%","","","ED759ZC"
"V","ZLA35000001201511","LANCIA","MUSA","0%","","","ED763XV"
"C","ZFA22500000043269","FIAT","FIORINO","0%","","","ED766YB"
"V","","AIXAM","GT","0%","","","ED766ZJ"
"V","WAUZZZ8K0BA022033","AUDI","A4","0%","","","ED769CR"
"V","VF3YBAMFB11279962","PEUGEOT","BOXER","0%","","","ED771AL"
"V","W0LPF6EN4BG051059","OPEL","ASTRA","0%","","","ED777RC"
"V","","AIXAM","GT","0%","","","ED777RR"
"V","WVGZZZ5NZBW042990","VOLKSWAGEN","TIGUAN","0%","","","ED789RH"
"V","","AIXAM","GT","0%","","","ED789TT"
"V","ZAR95500001116573","ALFA ROMEO","MITO","0%","","","ED794EH"
"V","WF0JXXWPBJAA24475","FORD","C-MAX","0%","","","ED795FE"
"V","ZLA84300003309141","LANCIA","YPSILON","0%","","22/06/2010","ED798AH"
"V","ZFA31200000588991","FIAT","500","0%","","","ED798YJ"
"V","","FIAT","PUNTO","0%","","","ED800YA"
"V","WBAPG11090E552353","BMW","SERIE 3","0%","","","ED801XW"
"V","WDD2120891A324218","MERCEDES","CLASSE E","0%","","","ED802YB"
"V","VF3YAAMFA11792940","PEUGEOT","BOXER","0%","","","ED805BK"
"V","W0LF7AHA6BV633299","OPEL","VIVARO","0%","","","ED807TB"
"V","ZFA31200000569363","FIAT","500","0%","","","ED809RW"
"V","","FIAT","PANDA","0%","","","ED811YX"
"V","WF0XXXTTFX7T40599","FORD","TRANSIT","0%","","","ED817TA"
"V","WBAUD71010P415636","BMW","SERIE 1","0%","","","ED820ZE"
"V","ZFA22500000158314","FIAT","QUBO","0%","","","ED826XZ"
"C","","FIAT","DUCATO","100%","","","ED826ZL"
"V","ZFA25000001972587","FIAT","DUCATO","0%","","","ED829ZL"
"C","ZCFC3594005858909","IVECO","DAILY","0%","","","ED835ZL"
"V","VF6MFFEDC43620094","RENAULT","MASTER","0%","","03/09/2010","ED838CZ"
"V","ZAR95500001121110","ALFA ROMEO","MITO","0%","","","ED841AP"
"V","ZFA16900001751675","FIAT","PANDA","0%","","","ED843CM"
"V","","FIAT","SCUDO","0%","","","ED843PE"
"V","ZFA27000064273374","FIAT","SCUDO","0%","","","ED844AP"
"V","ZFA19900000714144","FIAT","PUNTO","0%","","24/09/2010","ED844ZC"
"V","","AUDI","Q2","0%","","","ED856DR"
"V","","AIXAM","GT","0%","","","ED857EY"
"V","ZFA22500000194755","FIAT","FIORINO","0%","","","ED857PM"
"V","","AIXAM","GT","0%","","","ED858TR"
"V","","FIAT","500","0%","","","ED866SA"
"C","WV1ZZZ2FZC7001427","VOLKSWAGEN","CRAFTER","100%","","10/01/2012","ED867ZL"
"V","WAUZZZ8X7BB006370","AUDI","A1","0%","","","ED870YY"
"V","","AIXAM","GT","0%","","","ED874KC"
"V","WVWZZZ1KZAW593431","VOLKSWAGEN","GOLF","0%","","","ED876WL"
"V","","AIXAM","GT","0%","","","ED879FT"
"V","ZFA22500000167700","FIAT","QUBO","0%","","","ED885AH"
"C","VF3YABMFA11782426","PEUGEOT","BOXER","0%","","","ED889BJ"
"V","VF1BR1F0H43669390","RENAULT","CLIO","0%","","","ED896CL"
"V","","AIXAM","GT","0%","","","ED897CL"
"V","VF7RWRHF8AL549056","CITROEN","C5","40%","","","ED897FK"
"V","VSSZZZ6JZAR047662","SEAT","IBIZA","0%","","","ED898AY"
"V","VF77J9HZCAJ717351","CITROEN","BERLINGO'","0%","","21/07/2010","ED898CL"
"V","ZAR95500001121379","ALFA ROMEO","MITO","0%","","","ED902CM"
"V","VF3PMCFAC88475932","PEUGEOT","107","0%","","","ED902XS"
"V","VF1BZ1G0643872516","RENAULT","MEGANE","0%","","","ED908FF"
"V","WF0SXXGCDSAG09388","FORD","FOCUS","0%","","31/01/2011","ED909SZ"
"V","ZFA31200000567043","FIAT","500","0%","","","ED912HF"
"V","ZLA84400001066883","LANCIA","DELTA","0%","","","ED914XV"
"C","WV1ZZZ7HZBH034457","VOLKSWAGEN","TRANSPORTER","0%","","19/10/2010","ED916XT"
"V","ZLA84300003321789","LANCIA","YPSILON","0%","","","ED919YZ"
"V","ZFA31200000525860","FIAT","500C","0%","","28/06/2010","ED920AH"
"V","","FIAT","PUNTO","0%","","","ED921AP"
"V","VF3PMCFAC88495636","PEUGEOT","107","0%","","","ED923CV"
"V","VF30ERHE8AS253440","PEUGEOT","5008","0%","","29/10/2010","ED925ZF"
"V","MR0FZ29G001589509","TOYOTA","HILUX","0%","","","ED926HG"
"V","WVWZZZ1KZBP001876","VOLKSWAGEN","GOLF","0%","","","ED927YC"
"V","ZFA31200000589218","FIAT","500","0%","","24/11/2010","ED931LL"
"C","ZCFC35A7405900828","IVECO","DAILY","0%","","","ED936ZL"
"V","VF30U9HZHAS191059","PEUGEOT","3008","0%","","","ED944XS"
"V","ZFA19400002133191","FIAT","CROMA","0%","","","ED946ZG"
"V","UU1BSDBLK45049929","DACIA","SANDERO","0%","","","ED947TB"
"V","JMBXJGA6WBZ405447","MITSUBISHI","ASX","0%","","","ED950ZE"
"C","ZCFC65D1005825451","IVECO","ECODAILY","100%","","","ED955AL"
"V","WF0JXXGAJJAU70037","FORD","FIESTA","0%","","","ED957AT"
"V","ZLA35000001203348","LANCIA","MUSA","0%","","","ED960RZ"
"V","WDC2049841F499823","MERCEDES","GLK","0%","","","ED961ZH"
"V","","FIAT","PUNTO","0%","","","ED964CV"
"V","VF3XDRHRHAZ046761","PEUGEOT","EXPERT","0%","","","ED965BJ"
"C","VF3YABMFA11859570","PEUGEOT","BOXER","100%","","","ED970ZF"
"V","SALFA2DC3AH199919","LAND ROVER","FREE LANDER","0%","","","ED973EY"
"V","VF37S5FS0AJ663751","PEUGEOT","PARTNER","0%","","10/06/2010","ED976AH"
"V","VF7SC8HR0BA531145","CITROEN","C3","0%","","11/04/2011","ED976TE"
"V","","AIXAM","GT","0%","","","ED980CR"
"V","ZFA18800001181738","FIAT","PUNTO","0%","","","ED980XV"
"V","ZCFC359300D467180","IVECO","DAILY","0%","","","ED981ZL"
"V","XLRAE55GF0L359340","DAF ","LF230","0%","","","ED983HP"
"V","VNKKH96310A134475","TOYOTA","YARIS","0%","","","ED986AK"
"V","ZFA26300009034600","FIAT","DOBLO'","0%","","","ED994CM"
"V","WBAUD710X0P427039","BMW","SERIE 1","0%","","","ED996JP"
"V","","KUBOTA","M6070","0%","","","EE444EE"
"V","","VOLKSWAGEN","TIGUAN","0%","","","EEEEEE"
"V","WMWZD51020WK96379","MINI","COUNTRYMAN","0%","","","EF004YV"
"V","WDD1690311J785073","MERCEDES","CLASSE A","0%","","","EF006DF"
"V","","MERCEDES","GLK","0%","","","EF015DR"
"V","VF30URHE8AS271391","PEUGEOT","3008","0%","","","EF021RV"
"V","ZAR94000007031426","ALFA ROMEO","GIULIETTA","0%","","","EF029MM"
"C","ZCFC65C000D428218","IVECO","DAILY","0%","","","EF029SW"
"V","W0L0SDL68B4101790","OPEL","CORSA","0%","","","EF037SP"
"V","VF30A9HZHAS237354","PEUGEOT","5008","0%","","","EF041HM"
"V","ZAR94000007054147","ALFA ROMEO","GIULIETTA","0%","","","EF044MY"
"V","VF6VGU6F443734060","RENAULT","MASTER","0%","","","EF051DL"
"V","","MINI","COOPER","0%","","","EF061RW"
"V","WBAMX51070C761905","BMW","SERIE 5 ","0%","","","EF064PS"
"V","","LANCIA","YPSILON","0%","","","EF080MM"
"V","ZFA25000001812375","FIAT","DUCATO","0%","","","EF088GW"
"V","","LANCIA","YPSILON","0%","","","EF097MM"
"V","VF37BNFRCAJ708967","PEUGEOT","PARTNER","0%","","","EF097WC"
"V","VF6SHTF24B2120276","RENAULT","MAXITY","0%","","","EF100RD"
"V","WF0JXXGAJJAL61669","FORD","FIESTA","0%","","","EF110FM"
"V","WVWZZZ3CZBE316569","VOLKSWAGEN","PASSAT","0%","","","EF114VR"
"V","ZFA35000000206889","FIAT","IDEA","0%","","31/12/2010","EF116RT"
"V","ZFA31200000614517","FIAT","500","0%","","","EF116XZ"
"V","ZFA19400002131701","FIAT","CROMA","0%","","","EF126HZ"
"V","","BMW","SERIE 3","0%","","","EF131NW"
"C","ZFA25000001893622","FIAT","DUCATO","100%","","","EF135CW"
"V","ZFA25000001862468","FIAT","DUCATO","0%","","","EF137MK"
"V","WF0JXXGAJJAR08331","FORD","FIESTA","0%","","","EF138DP"
"V","TMBLC75LXB6032650","SKODA","YETI","0%","","","EF141BL"
"V","","FIAT","DUCATO","0%","","","EF145MM"
"V","ZLA84300003327927","LANCIA","YPSILON","0%","","11/11/2010","EF146ML"
"V","ZLA84400001072692","LANCIA","DELTA","0%","","","EF150WW"
"V","SJNFDNJ10U2070772","NISSAN","QASHQAI","0%","","30/11/2010","EF161MP"
"V","WAUZZZ8KXBA054231","AUDI","A4","0%","","","EF165PT"
"C","VF1FW15B544446255","RENAULT","KANGOO","100%","","28/12/2010","EF165RX"
"V","WBAUG31070P060228","BMW","SERIE 1","0%","","","EF165RY"
"V","WVGZZZ5NZBW057309","VOLKSWAGEN","TIGUAN","0%","","","EF178LV"
"V","JTMZC31V00D008733","TOYOTA","RAV4","0%","","","EF180ZA"
"V","WF0RXXGCDRAR47984","FORD","KUGA","0%","","","EF183KS"
"V","ZAR93900007272014","ALFA ROMEO","159","0%","","","EF202DR"
"V","KL1MF4819AC197903","CHEVROLET","SPARK","0%","","","EF209AC"
"V","WBAMX71080C890666","BMW","SERIE 5 ","0%","","","EF212HB"
"V","WF0JXXGAJJAU63828","FORD","FIESTA","0%","","","EF213LT"
"V","WF0UXXTTPUBC26721","FORD","TRANSIT","0%","","","EF218YY"
"V","WDD2040891F419569","MERCEDES","CLASSE C","0%","","27/01/2011","EF223FV"
"V","ZLA84400001074132N","LANCIA","DELTA","0%","","","EF230WL"
"V","VF1KRCS0H44477312","RENAULT","CLIO","0%","","14/12/2010","EF242MP"
"V","VF7SCKFT0BA514987","CITROEN","C3","0%","","","EF242SS"
"V","ZLA84400001013418","LANCIA","DELTA","0%","","21/12/2010","EF242XN"
"V","YV1MW84E1B2611198","VOLVO","V50","0%","","","EF248LV"
"V","ZFA16900001816260","FIAT","PANDA","0%","","","EF252WL"
"V","ZFA26300009057059","FIAT","DOBLO'","0%","","30/12/2010","EF259WX"
"V","ZAR94000007037552","ALFA ROMEO","GIULIETTA","0%","","","EF277FS"
"V","MALAM51BAAM635830","HYUNDAI","I10","0%","","22/12/2010","EF279PX"
"V","ZFA19900000755813","FIAT","PUNTO EVO","0%","","","EF280NJ"
"V","ZLA84300003322253","LANCIA","YPSILON","0%","","","EF282MK"
"V","ZFA19400002131499","FIAT","CROMA","0%","","","EF283WJ"
"C","VF3XCRHGHAZ064117","PEUGEOT","EXPERT","100%","","","EF291SE"
"V","VSKYBAM20U0011597 ","NISSAN","NV200","0%","","","EF293LT"
"V","VF37B9HXCAJ780260","PEUGEOT","PARTNER","0%","","","EF294DR"
"V","ZFA16900001835811","FIAT","PANDA","0%","","","EF297ML"
"V","JF1GH7LW49G056198","SUBARU","IMPREZA","0%","","","EF297SA"
"V","ZFA19900000732625","FIAT","PUNTO EVO","0%","","07/12/2010","EF298RT"
"V","SJNFAAJ10U2243655 ","NISSAN","QASHQAI","0%","","","EF300YD"
"V","ZLA84300003328003","LANCIA","YPSILON","0%","","","EF301MN"
"V","VF7YCBMFC11900457","CITROEN","JUMPER","0%","","","EF302XY"
"V","","FIAT","PUNTO","0%","","","EF314RS"
"V","WAUZZZ8K2BA030750","AUDI","A4","0%","","31/08/2010","EF323LG"
"V","JMBXJGA6WBZ427885 ","MITSUBISHI","ASX","0%","","","EF326RF"
"V","W0LPE6EF2BG040606","OPEL","ASTRA","0%","","","EF326RT"
"V","WF0SXXGCDS9D46286","FORD","FOCUS","0%","","","EF329DM"
"V","WVWZZZ6RZBY095573","VOLKSWAGEN","POLO","0%","","","EF330DN"
"V","WF0JXXWPBJAA25531","FORD","C-MAX","0%","","","EF330RX"
"V","W0LLA63F4AB075821","OPEL","ANTARA","0%","","","EF338DN"
"V","ZFA16900001853063","FIAT","PANDA","0%","","","EF341RE"
"V","LGWEF3A5XAB641265","GREAT WALL MOTORS","HAVAL","0%","","","EF341SA"
"V","","AIXAM","GT","0%","","","EF344RT"
"V","ZFA35000000206510","FIAT","IDEA","0%","","","EF355RS"
"V","WF0MXXGBWMAB77159","FORD","GALAXY","0%","","07/12/2010","EF361RX"
"V","KL1KF484JAC505313","CHEVROLET","MATIZ","0%","","","EF362LS"
"V","WF0SXXGCDSAB20913","FORD","FOCUS","0%","","","EF388RX"
"V","KNAJT811AA7130138","KIA","SOUL","0%","","","EF391XP"
"V","VF3YCBMFC11865485","PEUGEOT","BOXER","0%","","","EF392DR"
"V","","FORD","KA","0%","","","EF410LS"
"V","WVWZZZ1KZBP074190","VOLKSWAGEN","GOLF","0%","","","EF411LT"
"V","WF0RXXGCDRAR54202","FORD","KUGA","0%","","","EF411MN"
"C","","MERCEDES","VITO","100%","","","EF416DM"
"V","JTMBC31V30D067387","TOYOTA","RAV4","0%","","11/02/2011","EF418TA"
"V","ZFA31200000663123","FIAT","500C","0%","","","EF433RF"
"V","ZFA16900001830162","FIAT","PANDA","0%","","","EF435MK"
"V","WMWZC51020WK63949","MINI","COUNTRYMAN","0%","","","EF451YX"
"V","ZFA22500000203736","FIAT","FIORINO","0%","","14/01/2011","EF458FS"
"V","VF7SC8FP0AA625919","CITROEN","C3","0%","","","EF459XZ"
"V","WVWZZZ1KZBW100127","VOLKSWAGEN","GOLF","0%","","","EF461MK"
"V","JMBXJGA6WBZ415311 ","MITSUBISHI","ASX","0%","","","EF463KF"
"V","W0L0AHL35B5011177","OPEL","ASTRA","0%","","","EF465RT"
"C","VF77B9HXCBJ529370","CITROEN","BERLINGO'","100%","","24/02/2011","EF468YW"
"V","3E4PK5FY8BT532319","FIAT","FREEMONT ","0%","","","EF470NK"
"V","WVGZZZ1TZBW011058","VOLKSWAGEN","TOURAN","0%","","","EF472CJ"
"V","WDF63960113682458","MERCEDES","VITO","0%","","","EF474HR"
"V","VF37N9HXCAJ776976","PEUGEOT","PARTNER","0%","","","EF479CE"
"V","ZFA16900001822692","FIAT","PANDA","0%","","30/11/2010","EF496RY"
"V","ZFA31200000614932","FIAT","500","0%","","","EF502RZ"
"C","WDB9066311S501240","MERCEDES","SPRINTER","100%","","","EF502SV"
"V","","ALFA ROMEO","147","0%","","","EF513MM"
"V","WMWZC51020WH98864","MINI","COOPER","0%","","15/09/2010","EF528AJ"
"V","WMWZD51000WK77944","MINI","COUNTRYMAN","0%","","28/10/2010","EF535DM"
"V","ZFA19900000746468","FIAT","PUNTO","0%","","","EF536SY"
"V","","PIAGGIO","QUARGO","0%","","","EF54278"
"V","ZFA25000001902723","FIAT","DUCATO","0%","","","EF546WW"
"V","","AIXAM","GT","0%","","","EF555RT"
"V","","AIXAM","GT","0%","","","EF556RR"
"V","","FIAT","CROMA","0%","","","EF563WJ"
"V","ZFA25000001905018","FIAT","DUCATO","0%","","","EF565HC"
"V","WF0PXXGCDPAU13269","FORD","FOCUS","0%","","","EF565RX"
"V","","MINI","COUNTRYMAN","0%","","","EF574AB"
"V","SJNFCAJ10U2198223 ","NISSAN","QASHQAI","0%","","","EF576NA"
"V","W0LGT8EM9B1052254","OPEL","INSIGNA","0%","","10/11/2010","EF590DM"
"V","VF7SA8HR0BW518317","CITROEN","DS3","0%","","","EF593LW"
"V","VF7SH9HR8AT569348","CITROEN","C3 PICASSO","0%","","","EF608DP"
"V","VF7SC9HP0AA696941","CITROEN","C3","0%","","","EF616XZ"
"V","ZFA19900001729602","FIAT","PUNTO EVO","0%","","","EF617GJ"
"V","ZFA19900000733061","FIAT","PUNTO","0%","","","EF617RD"
"V","ZFA18800001191490","FIAT","PUNTO","0%","","","EF617WX"
"V","KL1SF48DJAW080723","CHEVROLET","AVEO","0%","","","EF621RT"
"V","VF1JZ1GB644365400","RENAULT","GRAN SCENIC","0%","","","EF624DR"
"V","ZFA16900001826344","FIAT","PANDA","0%","","","EF624RT"
"V","WDD1690311J869200","MERCEDES","CLASSE A","0%","","","EF625PX"
"V","","VOLKSWAGEN","BORA","0%","","","EF628MK"
"V","","BMW","SERIE 3","0%","","","EF631ML"
"V","ZAR93900007275356","ALFA ROMEO","159","0%","","","EF631MP"
"V","","FIAT","PANDA","0%","","","EF637RX"
"V","ZFA25000001866589","FIAT","DUCATO","0%","","07/12/2010","EF639DL"
"V","WDD2073221F026189","MERCEDES","CLASSE E","0%","","","EF639HL"
"V","ZFA19900001720541","FIAT","PUNTO","0%","","","EF640WM"
"V","ZCFC3571405838431","IVECO","DAILY","0%","","","EF643DL"
"V","VLUR6X20009155464","SCANIA","SERIE R","0%","","","EF643NC"
"V","JSAFZD72S00101026","SUZUKI","SWIFT","0%","","07/01/2011","EF644PX"
"V","WAUZZZ4F58N091116","AUDI","A6","100%","","","EF650MN"
"V","VF34C9HR8BS037002","PEUGEOT","308","0%","","","EF652YC"
"V","VF30E9HR8AS288710","PEUGEOT","5008","0%","","","EF653BE"
"V","ZAR94000007019604","ALFA ROMEO","GIULIETTA","0%","","","EF654RX"
"V","VF3WC8HR0AE107953","PEUGEOT","207","0%","","","EF654SV"
"V","ZLA84300003339161","LANCIA","YPSILON","0%","","","EF666RE"
"C","ZFA26300009055809","FIAT","DOBLO'","0%","","","EF677MK"
"V","ZFA35000000070946","FIAT","IDEA","0%","","","EF677SV"
"V","","MERCEDES","GLK","0%","","","EF678DN"
"V","VF30U9HR8AS303460","PEUGEOT","3008","0%","","","EF689XP"
"V","ZLA84300003322613","LANCIA","YPSILON","0%","","","EF690RW "
"V","","SUZUKI","SX4","0%","","","EF696XP"
"V","ZFA31200000612021","FIAT","500C","0%","","","EF700ML"
"V","ZLA35000001208422","LANCIA","MUSA","0%","","","EF703MP"
"V","","FIAT","DOBLO'","0%","","","EF703WJ"
"V","ZFA31200000609122","FIAT","500","0%","","","EF703WS"
"V","WMWSR11080TY54605","MINI","ONE","0%","","","EF708MM"
"V","WBAUH51050E483488","BMW","SERIE 1","0%","","","EF708RV"
"C","ZFA26300009063659","FIAT","DOBLO'","0%","","29/12/2010","EF709SK"
"C","","FIAT","DOBLO'","100%","","","EF711WJ"
"V","ZAR94000007054250","ALFA ROMEO","GIULIETTA","0%","","","EF716YP"
"V","ZFA26300009057958","FIAT","DOBLO'","0%","","","EF717ML"
"V","WBAMW91070C701004","BMW","SERIE 5 ","0%","","","EF717VB"
"C","VF7AA8HSCA8077324","CITROEN","NEMO","100%","","24/12/2012","EF718DP"
"V","","FIAT","500","0%","","","EF721AC"
"V","ZFA26300009062313","FIAT","DOBLO'","0%","","","EF721WJ"
"V","SHSRE6850AU022560","HONDA","CRV","0%","","","EF731VE"
"V","W0L0XCE75A4147835","OPEL","MERIVA","0%","","","EF738FH"
"V","WAUZZZ8PXAB031262","AUDI","A3","40%","","","EF738MK"
"V","TMBJA25J3B3010408","SKODA","FABIA","0%","","","EF741RT"
"V","WF0SXXGCDSAG10399","FORD","FOCUS","0%","","","EF741TK"
"V","","ALFA ROMEO","147","0%","","","EF743DL"
"V","ZAR95500001135904","ALFA ROMEO","MITO","0%","","","EF743RW"
"V","TMBJF75L8B6026957","SKODA","YETI","0%","","","EF745LW"
"V","WF0RXXGCDRBC35575","FORD","KUGA","0%","","","EF746FJ"
"C","VF3AA8HSCA8063579","PEUGEOT","BIPPER","100%","","30/11/2010","EF751BE"
"V","WAUZZZ8R7BA063336","AUDI","Q5","40%","","","EF751LW"
"V","","AIXAM","GT","0%","","","EF756TT"
"V","WVGZZZ7PZBD022787","VOLKSWAGEN","TOURAN","40%","","05/01/2011","EF762DR"
"V","W0L0SDL68B4063535","OPEL","CORSA","0%","","23/11/2010","EF774MK"
"V","","AIXAM","GT","0%","","","EF778RR"
"V","","AIXAM","GT","0%","","","EF778TT"
"V","WF0JXXWPJJAU29717","FORD","FIESTA","0%","","","EF780MG"
"V","","AIXAM","GT","0%","","","EF780TT"
"V","WBAMX11090C305459","BMW","SERIE 5 ","0%","","","EF783PP"
"V","","AIXAM","GT","0%","","","EF785RT"
"V","W0LPD8EF6B8039693","OPEL","ASTRA","0%","","","EF785ZC"
"V","ZFA16900001818398","FIAT","PANDA","0%","","","EF787GG"
"V","","AIXAM","GT","0%","","","EF787TF"
"V","","AIXAM","GT","0%","","","EF787TT"
"V","","AIXAM","GT","0%","","","EF788RR"
"V","","FIAT","DOBLO'","0%","","","EF789MP"
"V","","AIXAM","GT","0%","","","EF789SS"
"V","","AIXAM","GT","0%","","","EF789YT"
"V","","FIAT","FIORINO","0%","","","EF794RD"
"V","","AIXAM","GT","0%","","","EF797YL"
"V","WDC2049841F593701","MERCEDES","GLK","0%","","","EF801FH"
"V","ZFA22500000157405","FIAT","FIORINO","0%","","","EF804MN"
"V","","AIXAM","GT","0%","","","EF806DP"
"V","VSSZZZ3RZBR002716","SEAT","EXEO","0%","","","EF820HR"
"V","WBAUY11090A908307","BMW","SERIE 3","0%","","","EF820ZP"
"V","","FIAT","PUNTO","0%","","","EF834RY"
"V","","ALFA ROMEO","GIULIETTA","0%","","","EF842DS"
"V","TMBEP65JXB3097182","SKODA","FABIA","0%","","","EF850MM"
"V","","CITROEN","BERLINGO'","0%","","","EF850NP"
"V","ZLA84300003329385","LANCIA","YPSILON","0%","","23/11/2010","EF854MK"
"V","","AIXAM","GT","0%","","","EF854WW"
"V","WMWSW310X0TX99093","MINI","COOPER","0%","","","EF860AJ"
"C","VF7XSRHKHAZ058267","CITROEN","JUMPY","100%","","","EF868BE"
"V","ZFA26300009065158","FIAT","DOBLO'","0%","","","EF871ZV"
"V","","AUDI","A3","0%","","","EF872DP"
"V","","AIXAM","GT","0%","","","EF877RT"
"V","TMBJC75LXB6007285","SKODA","YETI","0%","","","EF879MM"
"V","WBASP610X0C352942","BMW","SERIE 5 ","0%","","","EF888PP"
"V","","AIXAM","GT","0%","","","EF889PP"
"V","SALFA2DC8BH231250","LAND ROVER","FREE LANDER","0%","","","EF891DS"
"V","JSAFJB53V00451312","SUZUKI","JIMNY","0%","","21/10/2010","EF892CS"
"V","ZFA18800001189140","FIAT","PUNTO","0%","","","EF898RR"
"V","","AIXAM","GT","0%","","","EF898RT"
"V","","AIXAM","GT","0%","","","EF899PP"
"V","","FIAT","PUNTO","0%","","","EF901MN"
"V","ZFA26300008003468","FIAT","DOBLO'","0%","","","EF905RF"
"V","ZLA17900013401689","LANCIA","PHEDRA","0%","","","EF911ZP"
